-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                                                                    Marker lineage           # genomes   # markers   # marker sets   0     1    2    3   4   5+   Completeness   Contamination   Strain heterogeneity  
  GCF_018982965.1_UPLB_Strep_A108_genomic                           f__Streptomycetaceae (UID2048)       60         460           233        0    453   7    0   0   0       100.00           1.42              14.29          
  GCF_018966745.1_ASM1896674v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.09               0.00          
  GCF_018530775.1_ASM1853077v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.14               0.00          
  GCF_018138715.1_ASM1813871v1_genomic                               o__Actinomycetales (UID1696)       455         315           190        0    310   4    1   0   0       100.00           2.81               0.00          
  GCF_018138705.1_ASM1813870v1_genomic                               o__Actinomycetales (UID1696)       455         315           190        0    310   4    1   0   0       100.00           2.81               0.00          
  GCF_018128905.1_ASM1812890v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    457   3    0   0   0       100.00           0.86               0.00          
  GCF_018070535.1_ASM1807053v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    457   3    0   0   0       100.00           0.38               0.00          
  GCF_018070255.1_ASM1807025v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.36               0.00          
  GCF_018070225.1_ASM1807022v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    459   0    1   0   0       100.00           0.21               0.00          
  GCF_018070205.1_ASM1807020v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.06               0.00          
  GCF_018070175.1_ASM1807017v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    456   4    0   0   0       100.00           0.98               0.00          
  GCF_018070145.1_ASM1807014v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.14               0.00          
  GCF_018070125.1_ASM1807012v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.06               0.00          
  GCF_018070055.1_ASM1807005v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.06               0.00          
  GCF_017942185.1_ASM1794218v1_genomic                               o__Actinomycetales (UID1696)       455         315           190        0    310   4    1   0   0       100.00           2.89               0.00          
  GCF_017614965.1_ASM1761496v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    456   3    0   1   0       100.00           1.86              11.11          
  GCF_017592595.1_ASM1759259v1_genomic                               o__Actinomycetales (UID1696)       455         315           190        0    309   6    0   0   0       100.00           2.89              16.67          
  GCF_017526105.1_ASM1752610v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_016741935.1_ASM1674193v1_genomic                               o__Actinomycetales (UID1696)       455         315           190        0    308   6    1   0   0       100.00           3.68               0.00          
  GCF_016741855.1_ASM1674185v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    448   12   0   0   0       100.00           2.85               0.00          
  GCF_015645455.1_ASM1564545v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_015244315.1_ASM1524431v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_015163075.1_ASM1516307v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_014873495.1_ASM1487349v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.43               0.00          
  GCF_014655475.1_ASM1465547v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.43               0.00          
  GCF_014651075.1_ASM1465107v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    455   5    0   0   0       100.00           0.98               0.00          
  GCF_014650615.1_ASM1465061v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    456   4    0   0   0       100.00           1.07               0.00          
  GCF_014650435.1_ASM1465043v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.86               0.00          
  GCF_014650315.1_ASM1465031v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.14               0.00          
  GCF_014650155.1_ASM1465015v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_014650135.1_ASM1465013v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.09               0.00          
  GCF_014649995.1_ASM1464999v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.30               0.00          
  GCF_014649595.1_ASM1464959v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.57               0.00          
  GCF_014649515.1_ASM1464951v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    456   3    1   0   0       100.00           0.38               0.00          
  GCF_014649475.1_ASM1464947v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    456   4    0   0   0       100.00           0.79               0.00          
  GCF_014649315.1_ASM1464931v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    457   3    0   0   0       100.00           0.64               0.00          
  GCF_014649135.1_ASM1464913v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.57               0.00          
  GCF_014648635.1_ASM1464863v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.17              100.00         
  GCF_014596915.1_ASM1459691v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    456   4    0   0   0       100.00           1.07               0.00          
  GCF_014207295.1_ASM1420729v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_014205315.1_ASM1420531v1_genomic                               o__Actinomycetales (UID1696)       455         315           190        0    307   8    0   0   0       100.00           3.95               0.00          
  GCF_014205255.1_ASM1420525v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    456   4    0   0   0       100.00           1.00               0.00          
  GCF_014205055.1_ASM1420505v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_014203535.1_ASM1420353v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.57               0.00          
  GCF_014203495.1_ASM1420349v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    456   4    0   0   0       100.00           1.07               0.00          
  GCF_014138735.1_ASM1413873v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    457   3    0   0   0       100.00           0.64               0.00          
  GCF_014076605.1_ASM1407660v1_genomic                               o__Actinomycetales (UID1696)       455         315           190        0    310   5    0   0   0       100.00           2.02               0.00          
  GCF_013317105.1_ASM1331710v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_013307045.1_ASM1330704v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_011820545.1_ASM1182054v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    452   8    0   0   0       100.00           1.48               0.00          
  GCF_011317205.1_ASM1131720v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.14               0.00          
  GCF_011008945.1_ASM1100894v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.52               0.00          
  GCF_010993835.1_ASM1099383v1_genomic                              f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_009872555.1_ASM987255v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_009870085.1_ASM987008v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    455   4    1   0   0       100.00           1.09              85.71          
  GCF_009862985.1_ASM986298v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_009862445.1_ASM986244v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_009857135.1_ASM985713v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.43               0.00          
  GCF_009829585.1_ASM982958v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    456   4    0   0   0       100.00           1.13               0.00          
  GCF_009811635.1_ASM981163v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    559   4    0   0   0       100.00           1.25               0.00          
  GCF_009811555.1_ASM981155v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    549   11   2   1   0       100.00           2.97              73.91          
  GCF_009604455.1_ASM960445v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_008705135.1_ASM870513v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_008704715.1_ASM870471v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.14               0.00          
  GCF_008704655.1_ASM870465v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    552   11   0   0   0       100.00           2.21               0.00          
  GCF_008704575.1_ASM870457v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_008125035.1_ASM812503v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_008124985.1_ASM812498v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_008124975.1_ASM812497v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_008124915.1_ASM812491v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_008124905.1_ASM812490v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_008016805.1_ASM801680v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    454   6    0   0   0       100.00           1.07              50.00          
  GCF_007829875.1_ASM782987v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.06               0.00          
  GCF_007828695.1_ASM782869v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.43               0.00          
  GCF_007827595.1_ASM782759v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    452   8    0   0   0       100.00           1.43               0.00          
  GCF_006716135.1_ASM671613v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    457   3    0   0   0       100.00           0.64               0.00          
  GCF_006516935.1_ASM651693v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    458   0    2   0   0       100.00           0.86              33.33          
  GCF_006229535.1_ASM622953v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    551   12   0   0   0       100.00           2.57               0.00          
  GCF_005938145.1_ASM593814v1_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    309   6    0   0   0       100.00           3.16               0.00          
  GCF_005490965.1_ASM549096v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_004795155.1_ASM479515v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_004364245.1_ASM436424v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_004341025.1_ASM434102v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.43               0.00          
  GCF_004328625.1_ASM432862v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.64               0.00          
  GCF_004217355.1_ASM421735v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    457   3    0   0   0       100.00           0.79               0.00          
  GCF_004125275.1_ASM412527v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    558   5    0   0   0       100.00           1.19              20.00          
  GCF_004028635.1_ASM402863v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_003994375.1_ASM399437v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    559   4    0   0   0       100.00           0.83              25.00          
  GCF_003984975.1_ASM398497v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_003984965.1_ASM398496v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_003984935.1_ASM398493v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_003984925.1_ASM398492v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_003984905.1_ASM398490v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.21              100.00         
  GCF_003977875.1_ASM397787v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    454   5    1   0   0       100.00           1.75               0.00          
  GCF_003963535.1_ASM396353v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.54               0.00          
  GCF_003955715.1_ASM395571v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.64               0.00          
  GCF_003949905.1_ASM394990v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.09               0.00          
  GCF_003949835.1_ASM394983v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    433   27   0   0   0       100.00           6.18              33.33          
  GCF_003949695.1_ASM394969v1_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    308   6    1   0   0       100.00           3.33               0.00          
  GCF_003947575.1_ASM394757v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    549   14   0   0   0       100.00           3.01               0.00          
  GCF_003947265.2_ASM394726v2_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    313   2    0   0   0       100.00           1.05              50.00          
  GCF_003865155.1_ASM386515v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    552   11   0   0   0       100.00           2.48               0.00          
  GCF_003675955.1_ASM367595v1_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    307   8    0   0   0       100.00           3.95               0.00          
  GCF_003595545.1_ASM359554v1_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    314   1    0   0   0       100.00           0.53               0.00          
  GCF_003595235.1_ASM359523v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.43               0.00          
  GCF_003369795.1_ASM336979v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_003363195.1_ASM336319v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.36               0.00          
  GCF_003143935.1_ASM314393v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.30               0.00          
  GCF_003122345.2_ASM312234v2_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    311   4    0   0   0       100.00           1.84               0.00          
  GCF_003116795.1_ASM311679v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_003112595.1_ASM311259v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.28               0.00          
  GCF_003112555.1_ASM311255v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    457   3    0   0   0       100.00           0.57               0.00          
  GCF_003041235.1_ASM304123v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.14               0.00          
  GCF_003013745.1_ASM301374v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_002966105.1_ASM296610v1_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    311   4    0   0   0       100.00           1.75               0.00          
  GCF_002939385.1_ASM293938v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_002242805.1_ASM224280v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.11               0.00          
  GCF_002188335.1_ASM218833v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_002021875.1_ASM202187v1_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    313   2    0   0   0       100.00           0.70               0.00          
  GCF_001905385.1_ASM190538v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.57               0.00          
  GCF_001866675.1_ASM186667v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    454   6    0   0   0       100.00           1.41               0.00          
  GCF_001756925.1_ASM175692v1_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    313   2    0   0   0       100.00           1.05               0.00          
  GCF_001746295.1_ASM174629v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.21               0.00          
  GCF_001735805.1_ASM173580v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    457   3    0   0   0       100.00           0.34               0.00          
  GCF_001705785.1_ASM170578v1_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    307   8    0   0   0       100.00           3.16              25.00          
  GCF_001652895.1_ASM165289v1_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    310   5    0   0   0       100.00           1.93               0.00          
  GCF_001640565.1_ASM164056v1_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    311   4    0   0   0       100.00           1.84               0.00          
  GCF_001632865.1_ASM163286v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    457   3    0   0   0       100.00           0.64               0.00          
  GCF_001598115.1_ASM159811v2_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    311   4    0   0   0       100.00           1.84               0.00          
  GCF_001570645.1_ASM157064v1_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    309   5    1   0   0       100.00           2.98               0.00          
  GCF_001553475.1_ASM155347v1_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    310   4    1   0   0       100.00           2.46               0.00          
  GCF_001553455.1_ASM155345v1_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    310   4    1   0   0       100.00           2.46               0.00          
  GCF_001553435.1_ASM155343v1_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    308   6    1   0   0       100.00           3.51               0.00          
  GCF_001550295.1_ASM155029v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    452   8    0   0   0       100.00           2.85              50.00          
  GCF_001550215.1_ASM155021v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    456   4    0   0   0       100.00           1.35              75.00          
  GCF_001514265.1_ASM151426v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    455   5    0   0   0       100.00           1.16               0.00          
  GCF_001514235.1_ASM151423v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    455   5    0   0   0       100.00           1.61              20.00          
  GCF_001514045.1_ASM151404v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    459   1    0   0   0       100.00           0.43               0.00          
  GCF_001513985.1_ASM151398v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.43               0.00          
  GCF_001513975.1_ASM151397v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    455   5    0   0   0       100.00           1.56               0.00          
  GCF_001513955.1_ASM151395v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.20               0.00          
  GCF_001509795.1_ASM150979v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.27               0.00          
  GCF_001509785.1_ASM150978v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.27               0.00          
  GCF_001509775.1_ASM150977v1_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    312   3    0   0   0       100.00           1.58               0.00          
  GCF_001507395.1_ASM150739v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    551   12   0   0   0       100.00           2.57               0.00          
  GCF_001485125.1_ASM148512v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    456   4    0   0   0       100.00           0.86               0.00          
  GCF_001469455.2_ASM146945v2_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    454   6    0   0   0       100.00           1.18              16.67          
  GCF_001445835.1_ASM144583v1_genomic                                o__Actinomycetales (UID1696)       455         315           190        0    312   3    0   0   0       100.00           0.88               0.00          
  GCF_001425805.1_Root369_genomic                                   f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.54               0.00          
  GCF_001417695.1_ASM141769v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    457   3    0   0   0       100.00           0.41               0.00          
  GCF_001279375.1_ASM127937v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    551   12   0   0   0       100.00           2.57               0.00          
  GCF_001279345.1_ASM127934v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    552   10   1   0   0       100.00           2.57               0.00          
  GCF_001279105.1_ASM127910v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    551   12   0   0   0       100.00           2.57               0.00          
  GCF_001279095.1_ASM127909v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    551   12   0   0   0       100.00           2.57               0.00          
  GCF_001279075.1_ASM127907v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    551   12   0   0   0       100.00           2.57               0.00          
  GCF_001279065.1_ASM127906v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    551   12   0   0   0       100.00           2.42               0.00          
  GCF_001279025.1_ASM127902v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    551   12   0   0   0       100.00           2.57               0.00          
  GCF_001279015.1_ASM127901v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    552   11   0   0   0       100.00           2.21               0.00          
  GCF_001270575.1_ASM127057v1_genomic                                 g__Streptomyces (UID2052)          52         563           281        0    561   2    0   0   0       100.00           0.71               0.00          
  GCF_001270505.1_ASM127050v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    455   5    0   0   0       100.00           1.16               0.00          
  GCF_001267885.1_ASM126788v1_genomic                               f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.50               0.00          
  GCF_000972435.1_StrepMBT28_1.0_genomic                            f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_000968685.2_ASM96868v2_genomic                                 o__Actinomycetales (UID1696)       455         315           190        0    307   7    1   0   0       100.00           4.21               0.00          
  GCF_000955965.1_ASM95596v1_genomic                                f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_000829715.2_ASM82971v2_genomic                                  g__Streptomyces (UID2052)          52         563           281        0    556   7    0   0   0       100.00           1.48               0.00          
  GCF_000829695.1_ASM82969v1_genomic                                f__Streptomycetaceae (UID2048)       60         460           233        0    456   4    0   0   0       100.00           0.75              25.00          
  GCF_000739045.1_ASM73904v1_genomic                                f__Streptomycetaceae (UID2048)       60         460           233        0    456   3    1   0   0       100.00           1.24               0.00          
  GCF_000725795.1_Doro.v1.0_genomic                                 f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.64               0.00          
  GCF_000725785.1_Doro.v1.0_genomic                                 f__Streptomycetaceae (UID2048)       60         460           233        0    460   0    0   0   0       100.00           0.00               0.00          
  GCF_000721945.1_ASM72194v1_genomic                                f__Streptomycetaceae (UID2048)       60         460           233        0    456   4    0   0   0       100.00           0.78               0.00          
  GCF_000721605.1_ASM72160v1_genomic                                f__Streptomycetaceae (UID2048)       60         460           233        0    456   4    0   0   0       100.00           1.43               0.00          
  GCF_000721535.1_ASM72153v1_genomic                                 o__Actinomycetales (UID1696)       455         315           190        0    309   5    1   0   0       100.00           2.63               0.00          
  GCF_000721435.1_ASM72143v1_genomic                                f__Streptomycetaceae (UID2048)       60         460           233        0    458   2    0   0   0       100.00           0.17               0.00          
